# Solver information
# Time          	U_solver        	Ux_initial      	Ux_final        	Ux_iters        	Uy_initial      	Uy_final        	Uy_iters        	U_converged     	e_solver        	e_initial       	e_final         	e_iters         	e_converged     	k_solver        	k_initial       	k_final         	k_iters         	k_converged     	omega_solver    	omega_initial   	omega_final     	omega_iters     	omega_converged 	p_solver        	p_initial       	p_final         	p_iters         	p_converged     
3.73167e-05     	DILUPBiCGStab	4.86618740e-03	6.65479320e-07	4	2.18643670e-02	6.95331210e-07	5	false	DILUPBiCGStab	1.33385650e-02	9.84556030e-07	5	true	DILUPBiCGStab	1.66633190e-03	4.90783740e-07	3	true	DILUPBiCGStab	3.94245990e-06	2.67474960e-07	1	true	GAMG	1.94745790e-02	1.10433080e-04	3	true
3.87977e-05     	DILUPBiCGStab	4.86380470e-03	7.14350870e-07	4	2.11266400e-02	6.89960230e-07	5	false	DILUPBiCGStab	1.32003110e-02	6.02104360e-07	6	true	DILUPBiCGStab	1.61792140e-03	5.47016930e-07	3	true	DILUPBiCGStab	3.77106060e-06	2.67914410e-07	1	true	GAMG	1.87655600e-02	1.85027420e-04	2	true
4.0263e-05      	DILUPBiCGStab	4.84559740e-03	7.60686850e-07	4	2.04089220e-02	7.42162670e-07	5	false	DILUPBiCGStab	1.30415610e-02	6.47615900e-07	6	true	DILUPBiCGStab	1.56586760e-03	5.91469670e-07	3	true	DILUPBiCGStab	3.60240470e-06	2.67362010e-07	1	true	GAMG	1.80753460e-02	1.70498120e-04	2	true
4.17237e-05     	DILUPBiCGStab	4.86155820e-03	8.30136830e-07	4	1.98908890e-02	3.54742140e-07	5	false	DILUPBiCGStab	1.29967270e-02	7.19723660e-07	6	true	DILUPBiCGStab	1.52660680e-03	6.56668500e-07	3	true	DILUPBiCGStab	3.48332600e-06	2.71065670e-07	1	true	GAMG	1.75918970e-02	1.66257550e-04	2	true
4.31757e-05     	DILUPBiCGStab	4.85758440e-03	8.86099940e-07	4	1.93298450e-02	3.14995720e-07	5	false	DILUPBiCGStab	1.29274450e-02	7.62234210e-07	6	true	DILUPBiCGStab	1.48332190e-03	7.15366950e-07	3	true	DILUPBiCGStab	3.34874100e-06	2.73405110e-07	1	true	GAMG	1.71001390e-02	1.63295440e-04	2	true
4.4621e-05      	DILUPBiCGStab	4.85844520e-03	9.38810200e-07	4	1.88605140e-02	9.60650390e-07	5	false	DILUPBiCGStab	1.28884240e-02	7.73459850e-07	6	true	DILUPBiCGStab	1.44302960e-03	7.79346460e-07	3	true	DILUPBiCGStab	3.23785730e-06	2.76896490e-07	1	true	GAMG	1.66784400e-02	1.63094200e-04	2	true
4.60555e-05     	DILUPBiCGStab	4.84161450e-03	9.71133940e-07	4	1.83488270e-02	9.63240870e-07	5	false	DILUPBiCGStab	1.28203070e-02	7.09715240e-07	6	true	DILUPBiCGStab	1.39909110e-03	8.30227710e-07	3	true	DILUPBiCGStab	3.11591400e-06	2.79106700e-07	1	true	GAMG	1.62506270e-02	1.60804530e-04	2	true
4.74836e-05     	DILUPBiCGStab	4.83686060e-03	5.98105320e-07	4	1.79151950e-02	6.31285210e-07	5	false	DILUPBiCGStab	1.28000430e-02	3.66968850e-07	6	true	DILUPBiCGStab	1.35998880e-03	8.85957100e-07	3	true	DILUPBiCGStab	3.01569160e-06	2.82770470e-07	1	true	GAMG	1.59018350e-02	1.58339620e-04	2	true
4.89031e-05     	DILUPBiCGStab	4.82407390e-03	6.09068730e-07	4	1.74250150e-02	9.46924870e-07	5	false	DILUPBiCGStab	1.27712500e-02	5.32475270e-07	6	true	DILUPBiCGStab	1.31930090e-03	9.28899450e-07	3	true	DILUPBiCGStab	2.91181410e-06	2.85792030e-07	1	true	GAMG	1.55650340e-02	1.53596090e-04	2	true
5.03185e-05     	DILUPBiCGStab	4.82454030e-03	6.18713600e-07	4	1.69590150e-02	9.64487020e-07	5	false	DILUPBiCGStab	1.27904550e-02	4.17020670e-07	6	true	DILUPBiCGStab	1.28291820e-03	9.75855730e-07	3	true	DILUPBiCGStab	2.84776130e-06	2.90513030e-07	1	true	GAMG	1.53048740e-02	1.49211070e-04	2	true
5.17317e-05     	DILUPBiCGStab	4.83034290e-03	6.35243080e-07	4	1.64987710e-02	7.56499990e-07	5	false	DILUPBiCGStab	1.28389070e-02	5.40445110e-07	6	true	DILUPBiCGStab	1.24864700e-03	3.73104360e-07	4	true	DILUPBiCGStab	2.79210640e-06	2.96130080e-07	1	true	GAMG	1.50917290e-02	1.44380200e-04	2	true
5.31428e-05     	DILUPBiCGStab	4.83529390e-03	6.58937340e-07	4	1.60488920e-02	8.46327410e-07	5	false	DILUPBiCGStab	1.28975600e-02	6.26351760e-07	6	true	DILUPBiCGStab	1.21459240e-03	3.66135280e-07	4	true	DILUPBiCGStab	2.75584350e-06	3.01925430e-07	1	true	GAMG	1.49031790e-02	1.39496510e-04	2	true
5.45539e-05     	DILUPBiCGStab	4.84635300e-03	6.92200620e-07	4	1.56276010e-02	9.12099210e-07	5	false	DILUPBiCGStab	1.29834740e-02	2.64840460e-07	7	true	DILUPBiCGStab	1.18268420e-03	3.77641940e-07	4	true	DILUPBiCGStab	2.72533200e-06	3.08576280e-07	1	true	GAMG	1.47570890e-02	1.36312300e-04	2	true
5.59671e-05     	DILUPBiCGStab	4.86316250e-03	7.20487290e-07	4	1.52530420e-02	9.37584570e-07	5	false	DILUPBiCGStab	1.30974080e-02	8.96591590e-07	6	true	DILUPBiCGStab	1.15289020e-03	3.94114120e-07	4	true	DILUPBiCGStab	2.72363600e-06	3.16232080e-07	1	true	GAMG	1.46457000e-02	1.33155480e-04	2	true
5.73804e-05     	DILUPBiCGStab	4.87208210e-03	7.24677080e-07	4	1.48776940e-02	8.13879410e-07	5	false	DILUPBiCGStab	1.31996650e-02	8.83125040e-07	6	true	DILUPBiCGStab	1.12189170e-03	4.07635270e-07	4	true	DILUPBiCGStab	2.72259380e-06	3.23032940e-07	1	true	GAMG	1.45225380e-02	1.29450730e-04	2	true
