# Solver information
# Time          	U_solver        	Ux_initial      	Ux_final        	Ux_iters        	Uy_initial      	Uy_final        	Uy_iters        	U_converged     	e_solver        	e_initial       	e_final         	e_iters         	e_converged     	k_solver        	k_initial       	k_final         	k_iters         	k_converged     	omega_solver    	omega_initial   	omega_final     	omega_iters     	omega_converged 	p_solver        	p_initial       	p_final         	p_iters         	p_converged     
0.00116         	DILUPBiCGStab	9.85025430e-04	3.09416020e-08	1	6.52979210e-03	7.98215940e-08	1	false	DILUPBiCGStab	1.32044510e-03	3.53370340e-08	1	true	DILUPBiCGStab	1.91223370e-03	1.28863220e-08	1	true	DILUPBiCGStab	8.35339310e-05	1.25617310e-07	1	true	GAMG	1.14094120e-03	3.52540020e-07	1	true
0.00118         	DILUPBiCGStab	9.97401760e-04	3.02586370e-08	1	6.58090190e-03	7.76665060e-08	1	false	DILUPBiCGStab	1.34078120e-03	3.47712840e-08	1	true	DILUPBiCGStab	1.89408240e-03	1.23768410e-08	1	true	DILUPBiCGStab	8.30243450e-05	1.21440830e-07	1	true	GAMG	1.15672210e-03	3.50490740e-07	1	true
0.0012          	DILUPBiCGStab	1.01014910e-03	2.96426670e-08	1	6.60707820e-03	7.57623420e-08	1	false	DILUPBiCGStab	1.36340620e-03	3.42387690e-08	1	true	DILUPBiCGStab	1.87692540e-03	1.18895370e-08	1	true	DILUPBiCGStab	8.24296960e-05	1.16579340e-07	1	true	GAMG	1.17804870e-03	3.47678430e-07	1	true
0.00122         	DILUPBiCGStab	1.02306850e-03	2.90401870e-08	1	6.62454690e-03	7.38365380e-08	1	false	DILUPBiCGStab	1.39130800e-03	3.37472840e-08	1	true	DILUPBiCGStab	1.85996520e-03	1.14327020e-08	1	true	DILUPBiCGStab	8.17436570e-05	1.12171540e-07	1	true	GAMG	1.20013060e-03	3.45313140e-07	1	true
0.00124         	DILUPBiCGStab	1.03619030e-03	2.84468600e-08	1	6.68285850e-03	7.19225180e-08	1	false	DILUPBiCGStab	1.41804850e-03	3.33260430e-08	1	true	DILUPBiCGStab	1.84261680e-03	1.10090340e-08	1	true	DILUPBiCGStab	8.11270540e-05	1.08699190e-07	1	true	GAMG	1.21975800e-03	3.41016680e-07	1	true
0.00126         	DILUPBiCGStab	1.04975650e-03	2.78878750e-08	1	6.74498010e-03	7.00968380e-08	1	false	DILUPBiCGStab	1.44171730e-03	3.29045510e-08	1	true	DILUPBiCGStab	1.82517780e-03	1.05963430e-08	1	true	DILUPBiCGStab	8.06255890e-05	1.05557550e-07	1	true	GAMG	1.23711180e-03	3.36860620e-07	1	true
0.00128         	DILUPBiCGStab	1.06398370e-03	2.73639660e-08	1	6.78678380e-03	6.86014420e-08	1	false	DILUPBiCGStab	1.46558840e-03	3.24972390e-08	1	true	DILUPBiCGStab	1.80886740e-03	1.01977640e-08	1	true	DILUPBiCGStab	8.02602870e-05	1.02293850e-07	1	true	GAMG	1.25728430e-03	3.33791910e-07	1	true
0.0013          	DILUPBiCGStab	1.07872420e-03	2.69099330e-08	1	6.81406620e-03	6.71652560e-08	1	false	DILUPBiCGStab	1.49391950e-03	3.21020000e-08	1	true	DILUPBiCGStab	1.79306290e-03	9.82576170e-09	1	true	DILUPBiCGStab	7.98444160e-05	9.99473020e-08	1	true	GAMG	1.28070690e-03	3.29482850e-07	1	true
0.00132         	DILUPBiCGStab	1.09409910e-03	2.64755090e-08	1	6.85618820e-03	6.55802180e-08	1	false	DILUPBiCGStab	1.52383390e-03	3.17331920e-08	1	true	DILUPBiCGStab	1.77720170e-03	9.46306120e-09	1	true	DILUPBiCGStab	7.92851950e-05	9.67373890e-08	1	true	GAMG	1.30302300e-03	3.27404140e-07	1	true
0.00134         	DILUPBiCGStab	1.11038620e-03	2.60520920e-08	1	6.92702350e-03	6.39802330e-08	1	false	DILUPBiCGStab	1.55152420e-03	3.14419700e-08	1	true	DILUPBiCGStab	1.76068650e-03	9.11408650e-09	1	true	DILUPBiCGStab	7.87345710e-05	9.38814810e-08	1	true	GAMG	1.32281680e-03	3.25337720e-07	1	true
0.00136         	DILUPBiCGStab	1.12758110e-03	2.56482550e-08	1	6.98591410e-03	6.26449630e-08	1	false	DILUPBiCGStab	1.57729970e-03	3.11351340e-08	1	true	DILUPBiCGStab	1.74468130e-03	8.78909650e-09	1	true	DILUPBiCGStab	7.82709930e-05	9.16975260e-08	1	true	GAMG	1.34262650e-03	3.24954400e-07	1	true
0.00138         	DILUPBiCGStab	1.14582610e-03	2.52573950e-08	1	7.02721950e-03	6.14193280e-08	1	false	DILUPBiCGStab	1.60520530e-03	3.08233690e-08	1	true	DILUPBiCGStab	1.72936410e-03	8.47930980e-09	1	true	DILUPBiCGStab	7.78024800e-05	8.99303930e-08	1	true	GAMG	1.36491990e-03	3.26655340e-07	1	true
0.0014          	DILUPBiCGStab	1.16490730e-03	2.49151940e-08	1	7.06534410e-03	6.02132790e-08	1	false	DILUPBiCGStab	1.63610160e-03	3.05590360e-08	1	true	DILUPBiCGStab	1.71443070e-03	8.18172210e-09	1	true	DILUPBiCGStab	7.73831760e-05	8.80592990e-08	1	true	GAMG	1.38879030e-03	3.27305840e-07	1	true
0.00142         	DILUPBiCGStab	1.18489830e-03	2.46026440e-08	1	7.11962780e-03	5.89728590e-08	1	false	DILUPBiCGStab	1.66760410e-03	3.03177770e-08	1	true	DILUPBiCGStab	1.69970880e-03	7.89741730e-09	1	true	DILUPBiCGStab	7.69702330e-05	8.68077100e-08	1	true	GAMG	1.41166160e-03	3.28169740e-07	1	true
